beta_E, beta_K, delta_E, delta_K, c_E, c_K, est_pE1, est_pE2, est_pE3, est_pK1, est_pK2, est_pK3, sum_rss, convergence
5.44e-06, 8.8e-07, 2.6, 4.35, 3.6, 2.4, 55.0431146369548, 23.0304990105633, 0, 200, 200, 172.728489971817, 2465.32111172002, 0
5.44e-06, 8.8e-07, 2.6, 4.35, 3.6, 2.8, 52.6934436644807, 21.4404769753933, 0, 200, 200, 184.727666642555, 2476.20686128168, 0
5.44e-06, 8.8e-07, 2.6, 4.35, 3.6, 3, 51.5490950109542, 20.6756195802718, 0, 200, 200, 190.741233971618, 2482.04516605992, 0
5.44e-06, 8.8e-07, 2.6, 4.35, 3.6, 3.6, 48.1975462651148, 18.4922618616553, 0, 200, 200, 200, 2499.34778630282, 0
5.44e-06, 8.8e-07, 2.6, 6.1, 2.4, 2.4, 43.4816671480917, 15.2572604677789, 0, 200, 200, 200, 2595.57418658453, 0
5.44e-06, 8.8e-07, 2.6, 6.1, 2.4, 2.8, 41.1848374294987, 13.8605671025096, -1.4210854715202e-14, 200, 200, 200, 2691.70330984858, 52
5.44e-06, 8.8e-07, 2.6, 6.1, 2.4, 3, 40.0571346048941, 7.23053114628213, 0, 200, 136.691450060734, 200, 2769.55408514917, 0
5.44e-06, 8.8e-07, 2.6, 6.1, 2.4, 3.6, 36.7709832224617, 5.81121559400002, 0, 200, 137.462399134652, 200, 2994.49561076731, 0
5.44e-06, 8.8e-07, 2.6, 6.1, 2.8, 2.4, 45.5207757596081, 16.6560319779616, 0, 200, 200, 200, 2526.90551867172, 0
5.44e-06, 8.8e-07, 2.6, 6.1, 2.8, 2.8, 43.1951925380871, 15.2072387316042, 0, 200, 200, 200, 2582.81535715735, 0
5.44e-06, 8.8e-07, 2.6, 6.1, 2.8, 3, 42.0516480631011, 14.5117774733157, 0, 200, 200, 200, 2617.8816702378, 0
5.44e-06, 8.8e-07, 2.6, 6.1, 2.8, 3.6, 38.7122189401013, 12.5418233021145, 0, 200, 200, 200, 2761.59680554121, 0
5.44e-06, 8.8e-07, 2.6, 6.1, 3, 2.4, 46.5412129666363, 17.3579968659398, 0, 200, 200, 200, 2508.42971556842, 0
5.44e-06, 8.8e-07, 2.6, 6.1, 3, 2.8, 44.2012486412265, 15.8832580204519, 0, 200, 200, 200, 2549.74282412631, 0
5.44e-06, 8.8e-07, 2.6, 6.1, 3, 3, 43.0499143962376, 8.77844775753867, 0, 200, 136.006111554696, 200, 2591.95509777416, 0
5.44e-06, 8.8e-07, 2.6, 6.1, 3, 3.6, 39.6842904881431, 7.259482521973, 0, 200, 136.771965063809, 200, 2693.16020369439, 0
5.44e-06, 8.8e-07, 2.6, 6.1, 3.6, 2.4, 49.60789455025, 19.4740348106108, 0, 200, 200, 200, 2492.29639984448, 0
5.44e-06, 8.8e-07, 2.6, 6.1, 3.6, 2.8, 47.2236474487425, 17.9218609795814, 0, 200, 200, 200, 2505.59064194276, 0
5.44e-06, 8.8e-07, 2.6, 6.1, 3.6, 3, 46.0491924617344, 17.1762771844084, 0, 200, 200, 200, 2514.51918800353, 0
5.44e-06, 8.8e-07, 2.6, 6.1, 3.6, 3.6, 42.606386957549, 9.03722249375321, -1.4210854715202e-14, 200, 139.496576184019, 200, 2562.13187423847, 52
5.44e-06, 8.8e-07, 4.35, 4, 2.4, 2.4, 56.594426856904, 23.0999470800184, 0, 200, 200, 200, 2463.27015324093, 0
5.44e-06, 8.8e-07, 4.35, 4, 2.4, 2.8, 54.177473747373, 21.4481044598371, 0, 200, 200, 200, 2496.49232669563, 0
5.44e-06, 8.8e-07, 4.35, 4, 2.4, 3, 53.0030615509309, 20.6529039755515, 0, 200, 200, 200, 2518.76896539628, 0
5.44e-06, 8.8e-07, 4.35, 4, 2.4, 3.6, 49.5676854642003, 18.3767686985381, 0, 200, 200, 200, 2610.71547939676, 0
5.44e-06, 8.8e-07, 4.35, 4, 2.8, 2.4, 59.0307608769992, 24.9509512104184, 0, 200, 200, 200, 2462.48617516574, 0
5.44e-06, 8.8e-07, 4.35, 4, 2.8, 2.8, 56.5420491759724, 23.2396362336886, 0, 200, 200, 200, 2476.80586582742, 0
5.44e-06, 8.8e-07, 4.35, 4, 2.8, 3, 55.3490743643576, 22.4163569413168, 0, 200, 200, 200, 2487.98526719114, 0
5.44e-06, 8.8e-07, 4.35, 4, 2.8, 3.6, 51.8779660333051, 20.062392365148, -1.4210854715202e-14, 200, 200, 200, 2537.96498631661, 52
5.44e-06, 8.8e-07, 4.35, 4, 3, 2.4, 60.2699514204197, 25.8774758446977, 0, 200, 200, 195.093277174969, 2468.37346146373, 0
5.44e-06, 8.8e-07, 4.35, 4, 3, 2.8, 57.7315743501946, 24.1371774959592, 0, 200, 200, 200, 2476.0767455566, 0
5.44e-06, 8.8e-07, 4.35, 4, 3, 3, 56.525899216118, 23.3001115330968, 0, 200, 200, 200, 2483.23332013935, 0
5.44e-06, 8.8e-07, 4.35, 4, 3, 3.6, 53.0333732493425, 20.9076457601268, 0, 200, 200, 200, 2518.08288643487, 0
5.44e-06, 8.8e-07, 4.35, 4, 3.6, 2.4, 64.1007911495288, 28.6616027512668, 0, 200, 200, 167.215229763943, 2487.94037531845, 0
5.44e-06, 8.8e-07, 4.35, 4, 3.6, 2.8, 61.3465324437001, 26.8369973074448, 0, 200, 200, 178.845462911691, 2488.11353643702, 0
5.44e-06, 8.8e-07, 4.35, 4, 3.6, 3, 60.0841279628596, 25.9594715556344, 0, 200, 200, 184.67471625693, 2490.21356118185, 0
5.44e-06, 8.8e-07, 4.35, 4, 3.6, 3.6, 56.5046466978865, 14.8464886400327, 0, 200, 136.903278686167, 200, 2517.1269512711, 0
5.44e-06, 8.8e-07, 4.35, 2.6, 2.4, 2.4, 62.1865526282633, 26.7764380958772, 0, 200, 200, 198.458319645171, 2433.60237848208, 0
5.44e-06, 8.8e-07, 4.35, 2.6, 2.4, 2.8, 59.5676505334583, 25.0734023259009, 0, 200, 200, 200, 2439.50498915363, 0
5.44e-06, 8.8e-07, 4.35, 2.6, 2.4, 3, 58.361573329331, 24.2581443038722, 0, 200, 200, 200, 2446.66943885939, 0
5.44e-06, 8.8e-07, 4.35, 2.6, 2.4, 3.6, 54.9563033414987, 21.9393269668803, 0, 200, 200, 200, 2484.56168013382, 0
5.44e-06, 8.8e-07, 4.35, 2.6, 2.8, 2.4, 64.9980411741487, 28.7609887795074, 0, 200, 200, 179.861822121983, 2457.20627469848, 0
5.44e-06, 8.8e-07, 4.35, 2.6, 2.8, 2.8, 62.121950409482, 26.9971685885994, 0, 200, 200, 190.938804239103, 2454.3695585734, 0
5.44e-06, 8.8e-07, 4.35, 2.6, 2.8, 3, 60.8416835550633, 26.152039850279, 0, 200, 200, 196.491078525955, 2455.92563895903, 0
5.44e-06, 8.8e-07, 4.35, 2.6, 2.8, 3.6, 57.3284432088059, 23.7482377400055, 0, 200, 200, 200, 2470.82123396631, 0
5.44e-06, 8.8e-07, 4.35, 2.6, 3, 2.4, 66.4791002933427, 29.7516301759899, 0, 200, 200, 170.904699604382, 2470.21891281236, 0
5.44e-06, 8.8e-07, 4.35, 2.6, 3, 2.8, 63.4408131876056, 27.9587828668167, 0, 200, 200, 181.754465232375, 2463.53668418558, 0
5.44e-06, 8.8e-07, 4.35, 2.6, 3, 3, 62.1107210766677, 27.099303338946, -1.4210854715202e-14, 200, 200, 187.193365029043, 2463.67484087361, 0
5.44e-06, 8.8e-07, 4.35, 2.6, 3, 3.6, 58.5220603610789, 24.6542920029403, 0, 200, 200, 200, 2472.23407098369, 0
5.44e-06, 8.8e-07, 4.35, 2.6, 3.6, 2.4, 71.2434885631671, 22.7505750615014, 0, 200, 139.059966056575, 145.396811554222, 2509.23362809211, 0
5.44e-06, 8.8e-07, 4.35, 2.6, 3.6, 2.8, 67.6025637643024, 30.8437188324035, 0, 200, 200, 155.565372801713, 2492.91252645505, 0
5.44e-06, 8.8e-07, 4.35, 2.6, 3.6, 3, 66.0706942315912, 29.9431845755311, 0, 200, 200, 160.664413935702, 2488.25117598273, 0
5.44e-06, 8.8e-07, 4.35, 2.6, 3.6, 3.6, 62.1528396586675, 27.3790234616845, 0, 200, 200, 176.019269933584, 2486.41119251429, 0
5.44e-06, 8.8e-07, 4.35, 4.35, 2.4, 2.4, 55.3588743980356, 22.2736796051981, 0, 200, 200, 200, 2478.48037323118, 0
5.44e-06, 8.8e-07, 4.35, 4.35, 2.4, 2.8, 52.9458620666619, 20.629595061222, -1.4210854715202e-14, 200, 200, 200, 2519.7817388953, 52
5.44e-06, 8.8e-07, 4.35, 4.35, 2.4, 3, 51.7667239042367, 19.8372177833896, 0, 200, 200, 200, 2546.69025398019, 0
5.44e-06, 8.8e-07, 4.35, 4.35, 2.4, 3.6, 48.309552612254, 17.5692016200461, 0, 200, 200, 200, 2655.83555650178, 0
5.44e-06, 8.8e-07, 4.35, 4.35, 2.8, 2.4, 57.7579006975487, 24.094642294177, 0, 200, 200, 200, 2468.92861562414, 0
5.44e-06, 8.8e-07, 4.35, 4.35, 2.8, 2.8, 55.2918136027607, 22.3922254407699, 0, 200, 200, 200, 2488.67692901471, 0
5.44e-06, 8.8e-07, 4.35, 4.35, 2.8, 3, 54.0979212571815, 21.572397168402, 0, 200, 200, 200, 2502.80554013219, 0
5.44e-06, 8.8e-07, 4.35, 4.35, 2.8, 3.6, 50.6069123060438, 11.4846581260509, 0, 200, 137.822394701906, 200, 2584.46094078081, 0
5.44e-06, 8.8e-07, 4.35, 4.35, 3, 2.4, 58.971849507706, 25.0065617275848, -1.4210854715202e-14, 200, 200, 200, 2471.93521938877, 52
5.44e-06, 8.8e-07, 4.35, 4.35, 3, 2.8, 56.4691842773689, 23.2755736811082, 0, 200, 200, 200, 2483.81461143253, 0
5.44e-06, 8.8e-07, 4.35, 4.35, 3, 3, 55.265669337458, 22.44220718287, 0, 200, 200, 200, 2493.33624505045, 0
5.44e-06, 8.8e-07, 4.35, 4.35, 3, 3.6, 51.7557477874951, 20.0596540802132, 0, 200, 200, 200, 2536.60368890532, 0
5.44e-06, 8.8e-07, 4.35, 4.35, 3.6, 2.4, 62.695399039255, 27.7483268134618, -1.4210854715202e-14, 200, 200, 172.728475491309, 2488.09876114628, 0
5.44e-06, 8.8e-07, 4.35, 4.35, 3.6, 2.8, 60.0316794468988, 25.9337330456462, 0, 200, 200, 184.727651760491, 2490.67892945423, 0
5.44e-06, 8.8e-07, 4.35, 4.35, 3.6, 3, 58.7863167992754, 25.0604249061365, 0, 200, 200, 190.741219308374, 2493.41227565036, 0
5.44e-06, 8.8e-07, 4.35, 4.35, 3.6, 3.6, 55.2055802777292, 22.5650149685949, 0, 200, 200, 200, 2504.39686422281, 0
5.44e-06, 8.8e-07, 4.35, 6.1, 2.4, 2.4, 49.7692266628459, 18.5903312514072, 0, 200, 200, 200, 2601.36701365689, 0
5.44e-06, 8.8e-07, 4.35, 6.1, 2.4, 2.8, 47.3082962269278, 16.9752640138854, 0, 200, 200, 200, 2694.84574362778, 0
5.44e-06, 8.8e-07, 4.35, 6.1, 2.4, 3, 46.0959132460861, 16.1979714877191, 0, 200, 200, 200, 2753.10033651726, 0
5.44e-06, 8.8e-07, 4.35, 6.1, 2.4, 3.6, 42.5431358473152, 13.9868935678842, 0, 200, 200, 200, 2986.26999281247, 0
5.44e-06, 8.8e-07, 4.35, 6.1, 2.8, 2.4, 52.0760246825232, 20.2831670443962, 0, 200, 200, 200, 2533.32844638885, 0
5.44e-06, 8.8e-07, 4.35, 6.1, 2.8, 2.8, 49.5897572223768, 18.6140949220822, 0, 200, 200, 200, 2586.26517370589, 0
5.44e-06, 8.8e-07, 4.35, 6.1, 2.8, 3, 48.3646660532134, 17.810744741042, 0, 200, 200, 200, 2620.33176847325, 0
5.44e-06, 8.8e-07, 4.35, 6.1, 2.8, 3.6, 44.7674757743478, 15.5239670608254, 0, 200, 200, 200, 2762.36609000311, 0
5.44e-06, 8.8e-07, 4.35, 6.1, 3, 2.4, 53.2315153791534, 13.1259853186051, 0, 200, 135.104815148828, 200, 2537.79795582005, 0
5.44e-06, 8.8e-07, 4.35, 6.1, 3, 2.8, 50.731103927957, 19.4360694532271, 0, 200, 200, 200, 2553.33932048325, 0
5.44e-06, 8.8e-07, 4.35, 6.1, 3, 3, 49.4995715472224, 11.0510815025513, 0, 200, 135.35779253252, 200, 2591.33454456694, 0
5.44e-06, 8.8e-07, 4.35, 6.1, 3, 3.6, 45.8806087589349, 16.2952085822212, 0, 200, 200, 200, 2686.22525649411, 0
5.44e-06, 8.8e-07, 4.35, 6.1, 3.6, 2.4, 56.7128174095766, 23.687992549196, 0, 200, 200, 200, 2499.90997428062, 0
5.44e-06, 8.8e-07, 4.35, 6.1, 3.6, 2.8, 54.1603050754617, 21.9120279405761, 0, 200, 200, 200, 2509.59938674981, 0
5.44e-06, 8.8e-07, 4.35, 6.1, 3.6, 3, 52.9081391834536, 13.0197262531209, 0, 200, 134.723722835693, 200, 2527.30480549937, 0
5.44e-06, 8.8e-07, 4.35, 6.1, 3.6, 3.6, 49.2243412770367, 11.4119802119274, 0, 200, 138.323286447658, 200, 2561.63977519253, 0
5.44e-06, 8.8e-07, 6.1, 4, 2.4, 2.4, 63.5361717474212, 27.1183150363332, 0, 200, 200, 200, 2480.52211688461, 0
5.44e-06, 8.8e-07, 6.1, 4, 2.4, 2.8, 60.8546629763126, 25.2494340464289, 0, 200, 200, 200, 2508.24122472018, 0
5.44e-06, 8.8e-07, 6.1, 4, 2.4, 3, 59.5847899972175, 24.3492165060294, 0, 200, 200, 200, 2528.34993271965, 0
5.44e-06, 8.8e-07, 6.1, 4, 2.4, 3.6, 55.9117310757789, 21.7708534256676, 0, 200, 200, 200, 2615.41388747534, 0
5.44e-06, 8.8e-07, 6.1, 4, 2.8, 2.4, 66.3974237613764, 29.2734977069776, 0, 200, 200, 200, 2483.53489703396, 0
5.44e-06, 8.8e-07, 6.1, 4, 2.8, 2.8, 63.5391675621696, 27.3443038259716, 0, 200, 200, 200, 2490.56152789809, 0
5.44e-06, 8.8e-07, 6.1, 4, 2.8, 3, 62.2255496698126, 26.4153536666893, 0, 200, 200, 200, 2498.99788572182, 0
5.44e-06, 8.8e-07, 6.1, 4, 2.8, 3.6, 58.4938998508565, 23.7570138971174, 0, 200, 200, 200, 2543.18124876418, 0
5.44e-06, 8.8e-07, 6.1, 4, 3, 2.4, 67.882852114402, 30.3515391509353, 0, 200, 200, 195.093258513023, 2491.30554624709, 0
5.44e-06, 8.8e-07, 6.1, 4, 3, 2.8, 64.9053468116392, 28.3931386892259, 0, 200, 200, 200, 2490.83056936628, 0
5.44e-06, 8.8e-07, 6.1, 4, 3, 3, 63.5604548063177, 27.4501460158503, 0, 200, 200, 200, 2494.95637135517, 0
5.44e-06, 8.8e-07, 6.1, 4, 3, 3.6, 59.7870581271637, 24.7523487273039, 0, 200, 200, 200, 2523.55092641086, 0
5.44e-06, 8.8e-07, 6.1, 4, 3.6, 2.4, 72.5971156761812, 23.6125793119176, 0, 200, 140.376537735838, 167.215222603901, 2510.80275528385, 0
5.44e-06, 8.8e-07, 6.1, 4, 3.6, 2.8, 69.1362863215124, 31.5454912303888, 0, 200, 200, 178.845455069551, 2505.8547063718, 0
5.44e-06, 8.8e-07, 6.1, 4, 3.6, 3, 67.6526473089148, 30.5615032516071, 0, 200, 200, 184.674707836088, 2504.05690898866, 0
5.44e-06, 8.8e-07, 6.1, 4, 3.6, 3.6, 63.6857946104123, 27.7472266052961, 0, 200, 200, 200, 2505.70526865579, 0
5.44e-06, 8.8e-07, 6.1, 2.6, 2.4, 2.4, 70.1271925174711, 31.2677677184769, 0, 200, 200, 198.458299937965, 2469.55556673682, 0
5.44e-06, 8.8e-07, 6.1, 2.6, 2.4, 2.8, 66.8888498241303, 29.348941455646, 0, 200, 200, 200, 2464.61531257652, 0
5.44e-06, 8.8e-07, 6.1, 2.6, 2.4, 3, 65.4759708236925, 28.4282269607279, 0, 200, 200, 200, 2467.84995968381, 0
5.44e-06, 8.8e-07, 6.1, 2.6, 2.4, 3.6, 61.6828257866087, 25.8050617908719, 0, 200, 200, 200, 2497.46332855773, 0
5.44e-06, 8.8e-07, 6.1, 2.6, 2.8, 2.4, 73.7786576648919, 33.5551607223269, 0, 200, 200, 179.861801445557, 2503.46150123145, 0
5.44e-06, 8.8e-07, 6.1, 2.6, 2.8, 2.8, 70.0257941653061, 31.5769384260244, 0, 200, 200, 190.938783184443, 2486.35093724025, 0
5.44e-06, 8.8e-07, 6.1, 2.6, 2.8, 3, 68.4423061823084, 30.6265732801184, 0, 200, 200, 196.491057297942, 2482.52876391023, 0
5.44e-06, 8.8e-07, 6.1, 2.6, 2.8, 3.6, 64.3777111571248, 27.9176672799449, 0, 200, 200, 200, 2486.09467035463, 0
5.44e-06, 8.8e-07, 6.1, 2.6, 3, 2.4, 75.7397140638238, 16.2946524408592, 0, 200, 95.9058757224956, 170.904683604514, 2508.50423865933, 0
5.44e-06, 8.8e-07, 6.1, 2.6, 3, 2.8, 71.6882735045869, 32.6897914571947, 0, 200, 200, 181.754448782159, 2498.86723409957, 0
5.44e-06, 8.8e-07, 6.1, 2.6, 3, 3, 69.9985378199309, 31.7253126989862, 0, 200, 200, 187.193348632119, 2492.93894275103, 0
5.44e-06, 8.8e-07, 6.1, 2.6, 3, 3.6, 65.751490566868, 28.9751445955769, 0, 200, 200, 200, 2488.68323549465, 0
5.44e-06, 8.8e-07, 6.1, 2.6, 3.6, 2.4, 82.1258846006619, 9.71640216494173, 0, 200, 48.1480940499807, 145.396800870311, 2508.63616771301, 0
5.44e-06, 8.8e-07, 6.1, 2.6, 3.6, 2.8, 77.0712750183417, 11.8907556529124, 0, 200, 66.4960835960477, 155.565361550431, 2508.95567545859, 0
5.44e-06, 8.8e-07, 6.1, 2.6, 3.6, 3, 74.9972168673506, 14.2978699809347, 0, 200, 83.3354539290502, 160.66440196374, 2509.61315588492, 0
5.44e-06, 8.8e-07, 6.1, 2.6, 3.6, 3.6, 70.0198811685526, 32.152643360785, 0, 200, 200, 176.019257185662, 2506.36026733745, 0
5.44e-06, 8.8e-07, 6.1, 4.35, 2.4, 2.4, 62.1659565999577, 26.183557715046, 0, 200, 200, 200, 2492.94648444788, 0
5.44e-06, 8.8e-07, 6.1, 4.35, 2.4, 2.8, 59.5263222512964, 24.3228478635972, 0, 200, 200, 200, 2529.36698393997, 0
5.44e-06, 8.8e-07, 6.1, 4.35, 2.4, 3, 58.2597248112018, 23.4256419734734, 0, 200, 200, 200, 2554.33889387894, 0
5.44e-06, 8.8e-07, 6.1, 4.35, 2.4, 3.6, 54.5683925190741, 20.8547977970532, 0, 200, 200, 200, 2659.30409600224, 0
5.44e-06, 8.8e-07, 6.1, 4.35, 2.8, 2.4, 64.9393816818878, 28.3083376940256, 0, 200, 200, 200, 2486.21067748919, 0
5.44e-06, 8.8e-07, 6.1, 4.35, 2.8, 2.8, 62.1710409510769, 26.3881326802567, -1.4210854715202e-14, 200, 200, 200, 2499.68972457288, 52
5.44e-06, 8.8e-07, 6.1, 4.35, 2.8, 3, 60.8737967886246, 25.4627504318871, 0, 200, 200, 200, 2511.46097633018, 0
5.44e-06, 8.8e-07, 6.1, 4.35, 2.8, 3.6, 57.1383796431366, 13.8798511453805, 0, 200, 137.25791427885, 200, 2583.77642413812, 0
5.44e-06, 8.8e-07, 6.1, 4.35, 3, 2.4, 66.3664986312465, 29.3717002488291, 0, 200, 200, 200, 2490.62025668057, 0
5.44e-06, 8.8e-07, 6.1, 4.35, 3, 2.8, 63.5091127049448, 27.4225055877397, 0, 200, 200, 200, 2495.53677686439, 0
5.44e-06, 8.8e-07, 6.1, 4.35, 3, 3, 62.1897648789993, 26.4832758487875, 0, 200, 200, 200, 2502.4893494355, 0
5.44e-06, 8.8e-07, 6.1, 4.35, 3, 3.6, 58.4242442658526, 23.7948040833254, 0, 200, 200, 200, 2540.60493118793, 0
5.44e-06, 8.8e-07, 6.1, 4.35, 3.6, 2.4, 70.8489582247885, 22.0650169083265, 0, 200, 135.85101458604, 172.728468369555, 2511.23311086094, 0
5.44e-06, 8.8e-07, 6.1, 4.35, 3.6, 2.8, 67.6157699996282, 30.5326272578222, 0, 200, 200, 184.727644268029, 2504.52342480724, 0
5.44e-06, 8.8e-07, 6.1, 4.35, 3.6, 3, 66.1955681244123, 29.5527067254645, 0, 200, 200, 190.741211257247, 2504.04366741062, 0
5.44e-06, 8.8e-07, 6.1, 4.35, 3.6, 3.6, 62.2927846792419, 17.0589637288671, 0, 200, 135.854163496846, 200, 2518.20898496585, 0
5.44e-06, 8.8e-07, 6.1, 6.1, 2.4, 2.4, 56.1234015901408, 22.0131517477705, 0, 200, 200, 200, 2606.57247636678, 0
5.44e-06, 8.8e-07, 6.1, 6.1, 2.4, 2.8, 53.4912445344484, 20.180398614278, 0, 200, 200, 200, 2697.59927495346, 0
5.44e-06, 8.8e-07, 6.1, 6.1, 2.4, 3, 52.1944752936436, 19.2963403075166, 0, 200, 200, 200, 2755.0392713508, 0
5.44e-06, 8.8e-07, 6.1, 6.1, 2.4, 3.6, 48.3798074198799, 9.13942528819263, 0, 200, 137.267362297349, 200, 2993.8028748088, 0
5.44e-06, 8.8e-07, 6.1, 6.1, 2.8, 2.4, 58.7130449121369, 24.0067289246065, 0, 200, 200, 200, 2539.119159881, 0
5.44e-06, 8.8e-07, 6.1, 6.1, 2.8, 2.8, 56.0483610701657, 22.1185552114335, 0, 200, 200, 200, 2589.29260212656, 0
5.44e-06, 8.8e-07, 6.1, 6.1, 2.8, 3, 54.7401458469034, 21.2078114819025, 0, 200, 200, 200, 2622.45879828177, 0
5.44e-06, 8.8e-07, 6.1, 6.1, 2.8, 3.6, 50.8890041927826, 10.5572578539532, -1.4210854715202e-14, 200, 136.003256658508, 200, 2768.9216690043, 52
5.44e-06, 8.8e-07, 6.1, 6.1, 3, 2.4, 60.014776084093, 25.0057374718193, -1.4210854715202e-14, 200, 200, 200, 2521.23752901383, 52
5.44e-06, 8.8e-07, 6.1, 6.1, 3, 2.8, 57.328486252462, 23.0900332716488, 0, 200, 200, 200, 2556.49781130694, 0
5.44e-06, 8.8e-07, 6.1, 6.1, 3, 3, 56.0136860920451, 13.4385624036433, 0, 200, 134.962264696858, 200, 2590.66080745731, 0
5.44e-06, 8.8e-07, 6.1, 6.1, 3, 3.6, 52.1441331116319, 11.3031786916819, 0, 200, 135.679093240326, 200, 2692.30678113158, 0
5.44e-06, 8.8e-07, 6.1, 6.1, 3.6, 2.4, 63.9633610112658, 18.3022832869855, 0, 200, 133.775999548632, 200, 2514.91577064715, 0
5.44e-06, 8.8e-07, 6.1, 6.1, 3.6, 2.8, 61.1820848542532, 26.013878095741, 0, 200, 200, 200, 2513.13033186871, 0
5.44e-06, 8.8e-07, 6.1, 6.1, 3.6, 3, 59.8416293965639, 25.0501943043276, 0, 200, 200, 200, 2519.81613391758, 0
5.44e-06, 8.8e-07, 6.1, 6.1, 3.6, 3.6, 55.912910114776, 13.5426385534663, 0, 200, 134.699984568698, 200, 2561.13453965721, 0
5.44e-06, 5.44e-06, 4, 4, 2.4, 2.4, 173.824193522662, 27.9058520387528, 65.5451458147533, 122.331106513782, 39.8353987800977, 169.366495029127, 2347.81230956333, 0
5.44e-06, 5.44e-06, 4, 4, 2.4, 2.8, 200, 0, 60.2567479342202, 148.980701847395, 4.56556721844643, 164.560962272102, 2496.88420200468, 0
5.44e-06, 5.44e-06, 4, 4, 2.4, 3, 200, 24.2822867477368, 57.8926411708268, 152.09865088128, 38.4839018551899, 162.526260117192, 2369.63299729604, 0
5.44e-06, 5.44e-06, 4, 4, 2.4, 3.6, 200, 22.0712244018107, 51.6976186469625, 160.044946120596, 38.6516352591111, 157.5864545837, 2385.691424393, 0
5.44e-06, 5.44e-06, 4, 4, 2.8, 2.4, 142.555437756173, 34.4803209737961, 75.5533203674572, 94.1737327777511, 45.3758890491165, 181.156857786819, 2330.96038504991, 0
5.44e-06, 5.44e-06, 4, 4, 2.8, 2.8, 183.323194231925, 30.2947334057831, 69.506728739477, 130.141517402811, 42.6114537889168, 175.483636465533, 2345.07015524821, 0
5.44e-06, 5.44e-06, 4, 4, 2.8, 3, 200, 28.8387552796263, 66.8516340731883, 146.150946112712, 41.9143305091581, 173.146875583797, 2352.29689345111, 0
5.44e-06, 5.44e-06, 4, 4, 2.8, 3.6, 200, 2.28857485303189, 59.9772992208804, 155.179954510321, 9.03279473973024, 167.582521722119, 2498.75208481098, 0
5.44e-06, 5.44e-06, 4, 4, 3, 2.4, 133.372048502377, 38.4747353710498, 80.8262625173092, 85.4297284688339, 48.8238597055938, 187.301844791422, 2325.42383484457, 0
5.44e-06, 5.44e-06, 4, 4, 3, 2.8, 163.450204973219, 33.3247677990614, 74.2761817869204, 112.60426763314, 45.0944509450326, 180.997925721973, 2336.79862460647, 0
5.44e-06, 5.44e-06, 4, 4, 3, 3, 188.108514179299, 31.4915976600759, 71.4365497563586, 134.075203094279, 43.9996788877953, 178.446563598551, 2343.79304206963, 0
5.44e-06, 5.44e-06, 4, 4, 3, 3.6, 200, 0, 64.1584818679775, 152.563865171734, 4.64339691617542, 172.459916838839, 2497.55402641314, 0
5.44e-06, 5.44e-06, 4, 4, 3.6, 2.4, 115.242176830159, 53.574421258644, 93.4900501843973, 67.3763482509342, 61.8677777287035, 200, 2338.37895661733, 0
5.44e-06, 5.44e-06, 4, 4, 3.6, 2.8, 134.149286839333, 44.8508493651736, 89.6505859264711, 84.7994018982604, 54.8253271015013, 198.584929168395, 2323.52161837681, 0
5.44e-06, 5.44e-06, 4, 4, 3.6, 3, 145.424109181233, 41.7892639716202, 85.9947113882677, 95.2252132777662, 52.5732874114455, 194.983188790484, 2324.47031906184, 0
5.44e-06, 5.44e-06, 4, 4, 3.6, 3.6, 200, 35.0857764456006, 77.051454993974, 144.02909254308, 48.1586984619684, 187.011039609789, 2340.32235061793, 0
5.44e-06, 5.44e-06, 4, 2.6, 2.4, 2.4, 120.944632005704, 35.6746872122067, 79.5200888647094, 72.7492180110432, 43.9699002197247, 180.352514110202, 2328.96707067129, 0
5.44e-06, 5.44e-06, 4, 2.6, 2.4, 2.8, 141.633973155077, 30.7701677545695, 73.0690126598018, 91.4257120936623, 40.5036441765045, 174.167858143565, 2340.54240961838, 0
5.44e-06, 5.44e-06, 4, 2.6, 2.4, 3, 155.318516979148, 29.043403281635, 70.2747957677782, 103.578417620451, 39.5009298584864, 171.66302828926, 2346.93027051152, 0
5.44e-06, 5.44e-06, 4, 2.6, 2.4, 3.6, 200, 25.5127992353536, 63.1499634050575, 144.918449891453, 38.1808169901727, 165.82671122909, 2364.35753065018, 0
5.44e-06, 5.44e-06, 4, 2.6, 2.8, 2.4, 108.660071844087, 46.9105471022631, 93.1724869749763, 61.0640086197046, 53.7366914050515, 196.863116330986, 2328.66078138581, 0
5.44e-06, 5.44e-06, 4, 2.6, 2.8, 2.8, 123.939553880194, 39.3887114739842, 85.0418694600462, 75.0398730759673, 47.8963022361439, 188.426601285664, 2325.85796642401, 0
5.44e-06, 5.44e-06, 4, 2.6, 2.8, 3, 132.703184653281, 36.5991244619487, 81.6498083287898, 83.1051478199795, 45.8710597310708, 185.159866066777, 2329.58467478273, 0
5.44e-06, 5.44e-06, 4, 2.6, 2.8, 3.6, 169.694126612417, 30.8241491436725, 73.2546678662876, 116.434314591032, 42.3027816956781, 177.809436797508, 2346.28137310454, 0
5.44e-06, 5.44e-06, 4, 2.6, 3, 2.4, 103.985645810139, 54.4101762495469, 96.8753789968782, 56.5033665242242, 60.3411545836418, 200, 2341.1263784261, 0
